Fold,Classifier,F1,Balanced_Accuracy,Precision,MCC,Recall,ROC_AUC,F2,Specificity,Negative_PV,Best_Params,Repetition
0,LightGBM,0.9393939393939394,0.947261663286004,0.96875,0.9065557381033074,0.9117647058823529,0.9472616632860039,0.9393939393939394,0.9827586206896551,0.95,"{'num_leaves': 76, 'max_depth': 6, 'learning_rate': 0.23298046297241642, 'n_estimators': 359, 'min_child_samples': 71, 'subsample': 0.8370227068515081, 'colsample_bytree': 0.8401988573494469, 'reg_alpha': 0.6660282817233248, 'reg_lambda': 2.842445807233842}",5
1,LightGBM,0.9090909090909091,0.9239350912778905,0.9375,0.8592750533496201,0.8823529411764706,0.9239350912778904,0.9090909090909091,0.9655172413793104,0.9333333333333333,"{'num_leaves': 76, 'max_depth': 9, 'learning_rate': 0.1050101846021457, 'n_estimators': 203, 'min_child_samples': 35, 'subsample': 0.7249842929337341, 'colsample_bytree': 0.7754575738675291, 'reg_alpha': 0.3386037367507912, 'reg_lambda': 6.269727661406706}",5
2,LightGBM,0.9428571428571428,0.9594320486815415,0.9166666666666666,0.9087814928774577,0.9705882352941176,0.9594320486815416,0.9428571428571428,0.9482758620689655,0.9821428571428571,"{'num_leaves': 60, 'max_depth': 14, 'learning_rate': 0.21103747816346044, 'n_estimators': 349, 'min_child_samples': 53, 'subsample': 0.8874886570861503, 'colsample_bytree': 0.81425073599315, 'reg_alpha': 0.026151742284694288, 'reg_lambda': 9.665895474808622}",5
3,LightGBM,0.9565217391304348,0.96265664160401,0.9705882352941176,0.9306937369777978,0.9428571428571428,0.96265664160401,0.9565217391304348,0.9824561403508771,0.9655172413793104,"{'num_leaves': 66, 'max_depth': 12, 'learning_rate': 0.014977805325060914, 'n_estimators': 348, 'min_child_samples': 21, 'subsample': 0.6221897366610021, 'colsample_bytree': 0.7585939835344806, 'reg_alpha': 0.7149319771349025, 'reg_lambda': 1.170850244455002}",5
4,LightGBM,0.9253731343283582,0.9340852130325814,0.96875,0.884964446656634,0.8857142857142857,0.9340852130325813,0.9253731343283582,0.9824561403508771,0.9333333333333333,"{'num_leaves': 42, 'max_depth': 13, 'learning_rate': 0.050040845324403185, 'n_estimators': 328, 'min_child_samples': 5, 'subsample': 0.9062471513532124, 'colsample_bytree': 0.8420153239002134, 'reg_alpha': 2.5286189833295794, 'reg_lambda': 5.102398259012161}",5
0,LightGBM,0.9705882352941176,0.9766734279918864,0.9705882352941176,0.9533468559837728,0.9705882352941176,0.9766734279918864,0.9705882352941176,0.9827586206896551,0.9827586206896551,"{'num_leaves': 88, 'max_depth': 13, 'learning_rate': 0.023243630567539385, 'n_estimators': 361, 'min_child_samples': 5, 'subsample': 0.771341882085477, 'colsample_bytree': 0.9774451245724345, 'reg_alpha': 6.724039434256192, 'reg_lambda': 3.709857068478315}",6
1,LightGBM,0.9850746268656716,0.9852941176470589,1.0,0.9767996658672059,0.9705882352941176,0.9852941176470589,0.9850746268656716,1.0,0.9830508474576272,"{'num_leaves': 31, 'max_depth': 9, 'learning_rate': 0.25681513138002976, 'n_estimators': 417, 'min_child_samples': 45, 'subsample': 0.5678359179624783, 'colsample_bytree': 0.5220151629023844, 'reg_alpha': 0.6047204005795016, 'reg_lambda': 1.6791329403320323}",6
2,LightGBM,0.8955223880597015,0.915314401622718,0.9090909090909091,0.8359445416355712,0.8823529411764706,0.915314401622718,0.8955223880597015,0.9482758620689655,0.9322033898305084,"{'num_leaves': 39, 'max_depth': 7, 'learning_rate': 0.06063073158952441, 'n_estimators': 468, 'min_child_samples': 22, 'subsample': 0.9702021706472947, 'colsample_bytree': 0.6095577825848665, 'reg_alpha': 1.0658093273380853, 'reg_lambda': 0.021518704631266927}",6
3,LightGBM,0.9393939393939394,0.9428571428571428,1.0,0.9097442829837106,0.8857142857142857,0.9428571428571428,0.9393939393939394,1.0,0.9344262295081968,"{'num_leaves': 82, 'max_depth': 11, 'learning_rate': 0.29985894721819134, 'n_estimators': 475, 'min_child_samples': 6, 'subsample': 0.7398688868550751, 'colsample_bytree': 0.5351365863702527, 'reg_alpha': 0.42503800605516195, 'reg_lambda': 4.048449094357342}",6
4,LightGBM,0.9166666666666666,0.9363408521303258,0.8918918918918919,0.8640624144571619,0.9428571428571428,0.9363408521303258,0.9166666666666666,0.9298245614035088,0.9636363636363636,"{'num_leaves': 45, 'max_depth': 5, 'learning_rate': 0.13113965120142804, 'n_estimators': 370, 'min_child_samples': 53, 'subsample': 0.6605993447223454, 'colsample_bytree': 0.5867027549082716, 'reg_alpha': 0.006892387027782711, 'reg_lambda': 1.814432312744169}",6
0,LightGBM,0.9552238805970149,0.9619675456389452,0.9696969696969697,0.9298479577899943,0.9411764705882353,0.9619675456389452,0.9552238805970149,0.9827586206896551,0.9661016949152542,"{'num_leaves': 85, 'max_depth': 5, 'learning_rate': 0.28093268881634353, 'n_estimators': 152, 'min_child_samples': 71, 'subsample': 0.6266902758389482, 'colsample_bytree': 0.9042221258752163, 'reg_alpha': 1.8169284247386748, 'reg_lambda': 9.447027128814216}",7
1,LightGBM,0.9552238805970149,0.9619675456389452,0.9696969696969697,0.9298479577899943,0.9411764705882353,0.9619675456389452,0.9552238805970149,0.9827586206896551,0.9661016949152542,"{'num_leaves': 96, 'max_depth': 7, 'learning_rate': 0.24386313455294964, 'n_estimators': 255, 'min_child_samples': 100, 'subsample': 0.642939642083172, 'colsample_bytree': 0.9874456421357357, 'reg_alpha': 0.40536058816127957, 'reg_lambda': 2.9723033212531473}",7
2,LightGBM,0.9428571428571428,0.9594320486815415,0.9166666666666666,0.9087814928774577,0.9705882352941176,0.9594320486815416,0.9428571428571428,0.9482758620689655,0.9821428571428571,"{'num_leaves': 80, 'max_depth': 6, 'learning_rate': 0.03226350480168714, 'n_estimators': 390, 'min_child_samples': 18, 'subsample': 0.6686129437971129, 'colsample_bytree': 0.5276762321602702, 'reg_alpha': 1.2138312179942734, 'reg_lambda': 0.32794862200398}",7
3,LightGBM,0.9722222222222222,0.9824561403508771,0.9459459459459459,0.9553820492992744,1.0,0.9824561403508771,0.9722222222222222,0.9649122807017544,1.0,"{'num_leaves': 26, 'max_depth': 10, 'learning_rate': 0.07502802782081176, 'n_estimators': 401, 'min_child_samples': 51, 'subsample': 0.945117323631159, 'colsample_bytree': 0.5260951405159712, 'reg_alpha': 0.04270249533980497, 'reg_lambda': 1.0224343065930064}",7
4,LightGBM,0.9428571428571428,0.9538847117794487,0.9428571428571428,0.9077694235588972,0.9428571428571428,0.9538847117794486,0.9428571428571428,0.9649122807017544,0.9649122807017544,"{'num_leaves': 70, 'max_depth': 9, 'learning_rate': 0.12433537917477169, 'n_estimators': 388, 'min_child_samples': 65, 'subsample': 0.976420992060345, 'colsample_bytree': 0.5547767470641981, 'reg_alpha': 0.49119692098761836, 'reg_lambda': 1.0637684505785305}",7
0,LightGBM,0.875,0.8945233265720081,0.9333333333333333,0.8124556538078549,0.8235294117647058,0.8945233265720082,0.875,0.9655172413793104,0.9032258064516129,"{'num_leaves': 89, 'max_depth': 11, 'learning_rate': 0.20354190791106605, 'n_estimators': 409, 'min_child_samples': 28, 'subsample': 0.8438019420604272, 'colsample_bytree': 0.6128895010401808, 'reg_alpha': 1.7872369582498093, 'reg_lambda': 2.6510268260626977}",8
1,LightGBM,0.9565217391304348,0.968052738336714,0.9428571428571428,0.9306937369777978,0.9705882352941176,0.9680527383367141,0.9565217391304348,0.9655172413793104,0.9824561403508771,"{'num_leaves': 86, 'max_depth': 4, 'learning_rate': 0.036370388166772884, 'n_estimators': 288, 'min_child_samples': 79, 'subsample': 0.7789142585142628, 'colsample_bytree': 0.6088606824877609, 'reg_alpha': 0.649308294600893, 'reg_lambda': 8.876181644362548}",8
2,LightGBM,0.9696969696969697,0.9705882352941176,1.0,0.9538364228569945,0.9411764705882353,0.9705882352941176,0.9696969696969697,1.0,0.9666666666666667,"{'num_leaves': 22, 'max_depth': 4, 'learning_rate': 0.26988937183233436, 'n_estimators': 64, 'min_child_samples': 5, 'subsample': 0.517121271668566, 'colsample_bytree': 0.5170227041571943, 'reg_alpha': 0.9481080089121017, 'reg_lambda': 6.403727978800064}",8
3,LightGBM,0.9444444444444444,0.9593984962406015,0.918918918918919,0.9097222318782182,0.9714285714285714,0.9593984962406017,0.9444444444444444,0.9473684210526315,0.9818181818181818,"{'num_leaves': 47, 'max_depth': 7, 'learning_rate': 0.29673018821030683, 'n_estimators': 289, 'min_child_samples': 73, 'subsample': 0.7524558255366627, 'colsample_bytree': 0.537496210371773, 'reg_alpha': 0.9333420259197064, 'reg_lambda': 7.129557802402718}",8
