Fold,Classifier,F1,Balanced_Accuracy,Precision,MCC,Recall,ROC_AUC,F2,Specificity,Negative_PV,Best_Params,Repetition
4,LDA,0.9705882352941176,0.9714285714285714,1.0,0.9544086565917347,0.9428571428571428,0.9714285714285714,0.9705882352941176,1.0,0.9661016949152542,"{'solver': 'eigen', 'shrinkage': 0.17405969483853478}",6
0,LDA,0.9538461538461539,0.9558823529411764,1.0,0.9310874388089504,0.9117647058823529,0.9558823529411764,0.9538461538461539,1.0,0.9508196721311475,"{'solver': 'eigen', 'shrinkage': 0.3651424961189206}",7
1,LDA,0.9206349206349206,0.9264705882352942,1.0,0.8861418804606043,0.8529411764705882,0.9264705882352942,0.9206349206349206,1.0,0.9206349206349206,"{'solver': 'eigen', 'shrinkage': 0.13558216741510476}",7
2,LDA,0.9696969696969697,0.9705882352941176,1.0,0.9538364228569945,0.9411764705882353,0.9705882352941176,0.9696969696969697,1.0,0.9666666666666667,"{'solver': 'lsqr', 'shrinkage': 0.11611574578933959}",7
3,LDA,0.9552238805970149,0.9571428571428571,1.0,0.931971796017148,0.9142857142857143,0.9571428571428571,0.9552238805970149,1.0,0.95,"{'solver': 'lsqr', 'shrinkage': 0.3081032904776887}",7
4,LDA,0.9393939393939394,0.9428571428571428,1.0,0.9097442829837106,0.8857142857142857,0.9428571428571428,0.9393939393939394,1.0,0.9344262295081968,"{'solver': 'lsqr', 'shrinkage': 0.09153026815644094}",7
0,LDA,0.9206349206349206,0.9264705882352942,1.0,0.8861418804606043,0.8529411764705882,0.9264705882352942,0.9206349206349206,1.0,0.9206349206349206,"{'solver': 'lsqr', 'shrinkage': 0.14743266381761463}",8
1,LDA,0.9850746268656716,0.9852941176470589,1.0,0.9767996658672059,0.9705882352941176,0.9852941176470589,0.9850746268656716,1.0,0.9830508474576272,"{'solver': 'eigen', 'shrinkage': 0.12171310528298877}",8
2,LDA,0.9375,0.9411764705882353,1.0,0.908530101301843,0.8823529411764706,0.9411764705882353,0.9375,1.0,0.9354838709677419,"{'solver': 'eigen', 'shrinkage': 0.2860885509244422}",8
3,LDA,0.9552238805970149,0.9571428571428571,1.0,0.931971796017148,0.9142857142857143,0.9571428571428571,0.9552238805970149,1.0,0.95,"{'solver': 'eigen', 'shrinkage': 0.19008663866225872}",8
4,LDA,0.9552238805970149,0.9571428571428571,1.0,0.931971796017148,0.9142857142857143,0.9571428571428571,0.9552238805970149,1.0,0.95,"{'solver': 'eigen', 'shrinkage': 0.14948460968898594}",8
0,LDA,0.9375,0.9411764705882353,1.0,0.908530101301843,0.8823529411764706,0.9411764705882353,0.9375,1.0,0.9354838709677419,"{'solver': 'lsqr', 'shrinkage': 0.15573534638396422}",9
1,LDA,0.9375,0.9411764705882353,1.0,0.908530101301843,0.8823529411764706,0.9411764705882353,0.9375,1.0,0.9354838709677419,"{'solver': 'lsqr', 'shrinkage': 0.02780958139789604}",9
2,LDA,0.9850746268656716,0.9852941176470589,1.0,0.9767996658672059,0.9705882352941176,0.9852941176470589,0.9850746268656716,1.0,0.9830508474576272,"{'solver': 'lsqr', 'shrinkage': 0.11081327401404525}",9
3,LDA,0.9393939393939394,0.9428571428571428,1.0,0.9097442829837106,0.8857142857142857,0.9428571428571428,0.9393939393939394,1.0,0.9344262295081968,"{'solver': 'eigen', 'shrinkage': 0.29277058337231243}",9
4,LDA,0.90625,0.9142857142857144,1.0,0.8658290038717681,0.8285714285714286,0.9142857142857144,0.90625,1.0,0.9047619047619048,"{'solver': 'lsqr', 'shrinkage': 0.02780958139789604}",9
0,LDA,0.9206349206349206,0.9264705882352942,1.0,0.8861418804606043,0.8529411764705882,0.9264705882352942,0.9206349206349206,1.0,0.9206349206349206,"{'solver': 'eigen', 'shrinkage': 0.10063715693697994}",10
1,LDA,0.8666666666666667,0.8823529411764706,1.0,0.8197647590922377,0.7647058823529411,0.8823529411764706,0.8666666666666667,1.0,0.8787878787878788,"{'solver': 'eigen', 'shrinkage': 0.310782698560087}",10
2,LDA,0.9538461538461539,0.9558823529411764,1.0,0.9310874388089504,0.9117647058823529,0.9558823529411764,0.9538461538461539,1.0,0.9508196721311475,"{'solver': 'eigen', 'shrinkage': 0.310782698560087}",10
3,LDA,0.9552238805970149,0.9571428571428571,1.0,0.931971796017148,0.9142857142857143,0.9571428571428571,0.9552238805970149,1.0,0.95,"{'solver': 'eigen', 'shrinkage': 0.10063715693697994}",10
4,LDA,0.9705882352941176,0.9714285714285714,1.0,0.9544086565917347,0.9428571428571428,0.9714285714285714,0.9705882352941176,1.0,0.9661016949152542,"{'solver': 'lsqr', 'shrinkage': 0.19902669881170695}",10
