Fold,Classifier,F1,Balanced_Accuracy,Precision,MCC,Recall,ROC_AUC,F2,Specificity,Negative_PV,Best_Params,Repetition
3,RandomForest,0.9577464788732394,0.9681704260651629,0.9444444444444444,0.9314513103439134,0.9714285714285714,0.968170426065163,0.9577464788732394,0.9649122807017544,0.9821428571428571,"{'n_estimators': 147, 'max_depth': 14, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",4
4,RandomForest,0.9714285714285714,0.9769423558897243,0.9714285714285714,0.9538847117794487,0.9714285714285714,0.9769423558897243,0.9714285714285714,0.9824561403508771,0.9824561403508771,"{'n_estimators': 169, 'max_depth': 4, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",4
0,RandomForest,0.9393939393939394,0.947261663286004,0.96875,0.9065557381033074,0.9117647058823529,0.9472616632860039,0.9393939393939394,0.9827586206896551,0.95,"{'n_estimators': 196, 'max_depth': 14, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",5
1,RandomForest,0.9253731343283582,0.9386409736308317,0.9393939393939394,0.8828962497127828,0.9117647058823529,0.9386409736308317,0.9253731343283582,0.9655172413793104,0.9491525423728814,"{'n_estimators': 297, 'max_depth': 14, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",5
2,RandomForest,0.9577464788732394,0.9741379310344828,0.918918918918919,0.9334819923326425,1.0,0.9741379310344828,0.9577464788732394,0.9482758620689655,1.0,"{'n_estimators': 341, 'max_depth': 14, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",5
3,RandomForest,0.9855072463768116,0.9857142857142858,1.0,0.9770771734902342,0.9714285714285714,0.9857142857142858,0.9855072463768116,1.0,0.9827586206896551,"{'n_estimators': 71, 'max_depth': 13, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2'}",5
4,RandomForest,0.9090909090909091,0.9197994987468672,0.967741935483871,0.8623778573841059,0.8571428571428571,0.9197994987468672,0.9090909090909091,0.9824561403508771,0.9180327868852459,"{'n_estimators': 218, 'max_depth': 4, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",5
0,RandomForest,0.9855072463768116,0.9913793103448276,0.9714285714285714,0.9770771734902342,1.0,0.9913793103448275,0.9855072463768116,0.9827586206896551,1.0,"{'n_estimators': 114, 'max_depth': 13, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2'}",6
1,RandomForest,0.9552238805970149,0.9619675456389452,0.9696969696969697,0.9298479577899943,0.9411764705882353,0.9619675456389452,0.9552238805970149,0.9827586206896551,0.9661016949152542,"{'n_estimators': 309, 'max_depth': 13, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",6
2,RandomForest,0.8695652173913043,0.8980730223123732,0.8571428571428571,0.7915434274404889,0.8823529411764706,0.8980730223123731,0.8695652173913043,0.9137931034482759,0.9298245614035088,"{'n_estimators': 436, 'max_depth': 11, 'min_samples_split': 6, 'min_samples_leaf': 5, 'max_features': 'sqrt'}",6
3,RandomForest,0.9230769230769231,0.9285714285714286,1.0,0.8877040234108008,0.8571428571428571,0.9285714285714286,0.9230769230769231,1.0,0.9193548387096774,"{'n_estimators': 268, 'max_depth': 8, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",6
4,RandomForest,0.9041095890410958,0.9275689223057644,0.868421052631579,0.8431772857116078,0.9428571428571428,0.9275689223057644,0.9041095890410958,0.9122807017543859,0.9629629629629629,"{'n_estimators': 137, 'max_depth': 6, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",6
0,RandomForest,0.9393939393939394,0.947261663286004,0.96875,0.9065557381033074,0.9117647058823529,0.9472616632860039,0.9393939393939394,0.9827586206896551,0.95,"{'n_estimators': 309, 'max_depth': 7, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",7
1,RandomForest,0.9375,0.9411764705882353,1.0,0.908530101301843,0.8823529411764706,0.9411764705882353,0.9375,1.0,0.9354838709677419,"{'n_estimators': 50, 'max_depth': 11, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': 'sqrt'}",7
2,RandomForest,0.9428571428571428,0.9594320486815415,0.9166666666666666,0.9087814928774577,0.9705882352941176,0.9594320486815416,0.9428571428571428,0.9482758620689655,0.9821428571428571,"{'n_estimators': 98, 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2'}",7
3,RandomForest,0.9444444444444444,0.9593984962406015,0.918918918918919,0.9097222318782182,0.9714285714285714,0.9593984962406017,0.9444444444444444,0.9473684210526315,0.9818181818181818,"{'n_estimators': 261, 'max_depth': 10, 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': 'log2'}",7
4,RandomForest,0.9565217391304348,0.96265664160401,0.9705882352941176,0.9306937369777978,0.9428571428571428,0.96265664160401,0.9565217391304348,0.9824561403508771,0.9655172413793104,"{'n_estimators': 68, 'max_depth': 7, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",7
0,RandomForest,0.8923076923076924,0.9092292089249493,0.9354838709677419,0.8358037409553093,0.8529411764705882,0.9092292089249493,0.8923076923076924,0.9655172413793104,0.9180327868852459,"{'n_estimators': 420, 'max_depth': 8, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2'}",8
1,RandomForest,0.9714285714285714,0.9827586206896552,0.9444444444444444,0.9549227165776376,1.0,0.9827586206896552,0.9714285714285714,0.9655172413793104,1.0,"{'n_estimators': 443, 'max_depth': 8, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'log2'}",8
2,RandomForest,0.9552238805970149,0.9619675456389452,0.9696969696969697,0.9298479577899943,0.9411764705882353,0.9619675456389452,0.9552238805970149,0.9827586206896551,0.9661016949152542,"{'n_estimators': 60, 'max_depth': 9, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'log2'}",8
3,RandomForest,0.9428571428571428,0.9538847117794487,0.9428571428571428,0.9077694235588972,0.9428571428571428,0.9538847117794486,0.9428571428571428,0.9649122807017544,0.9649122807017544,"{'n_estimators': 455, 'max_depth': 7, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'log2'}",8
4,RandomForest,0.9253731343283582,0.9340852130325814,0.96875,0.884964446656634,0.8857142857142857,0.9340852130325813,0.9253731343283582,0.9824561403508771,0.9333333333333333,"{'n_estimators': 148, 'max_depth': 9, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",8
0,RandomForest,0.9411764705882353,0.9533468559837728,0.9411764705882353,0.9066937119675457,0.9411764705882353,0.9533468559837729,0.9411764705882353,0.9655172413793104,0.9655172413793104,"{'n_estimators': 88, 'max_depth': 13, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2'}",9
1,RandomForest,0.9411764705882353,0.9533468559837728,0.9411764705882353,0.9066937119675457,0.9411764705882353,0.9533468559837729,0.9411764705882353,0.9655172413793104,0.9655172413793104,"{'n_estimators': 246, 'max_depth': 9, 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': 'log2'}",9
2,RandomForest,0.9552238805970149,0.9619675456389452,0.9696969696969697,0.9298479577899943,0.9411764705882353,0.9619675456389452,0.9552238805970149,0.9827586206896551,0.9661016949152542,"{'n_estimators': 57, 'max_depth': 12, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'log2'}",9
3,RandomForest,0.9565217391304348,0.96265664160401,0.9705882352941176,0.9306937369777978,0.9428571428571428,0.96265664160401,0.9565217391304348,0.9824561403508771,0.9655172413793104,"{'n_estimators': 235, 'max_depth': 9, 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': 'log2'}",9
4,RandomForest,0.9117647058823529,0.92531328320802,0.9393939393939394,0.8610481075152439,0.8857142857142857,0.9253132832080201,0.9117647058823529,0.9649122807017544,0.9322033898305084,"{'n_estimators': 351, 'max_depth': 6, 'min_samples_split': 7, 'min_samples_leaf': 4, 'max_features': 'log2'}",9
0,RandomForest,0.9552238805970149,0.9619675456389452,0.9696969696969697,0.9298479577899943,0.9411764705882353,0.9619675456389452,0.9552238805970149,0.9827586206896551,0.9661016949152542,"{'n_estimators': 251, 'max_depth': 9, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'log2'}",10
1,RandomForest,0.8709677419354839,0.8884381338742393,0.9642857142857143,0.814960026610184,0.7941176470588235,0.8884381338742392,0.8709677419354839,0.9827586206896551,0.890625,"{'n_estimators': 55, 'max_depth': 8, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'log2'}",10
2,RandomForest,0.9411764705882353,0.9533468559837728,0.9411764705882353,0.9066937119675457,0.9411764705882353,0.9533468559837729,0.9411764705882353,0.9655172413793104,0.9655172413793104,"{'n_estimators': 238, 'max_depth': 12, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",10
3,RandomForest,0.9577464788732394,0.9681704260651629,0.9444444444444444,0.9314513103439134,0.9714285714285714,0.968170426065163,0.9577464788732394,0.9649122807017544,0.9821428571428571,"{'n_estimators': 323, 'max_depth': 8, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",10
4,RandomForest,0.9315068493150684,0.95062656641604,0.8947368421052632,0.8886475731005105,0.9714285714285714,0.9506265664160402,0.9315068493150684,0.9298245614035088,0.9814814814814815,"{'n_estimators': 51, 'max_depth': 4, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",10
